CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALLS LOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
18:04:28 CT 04 Feb 2021,0,0,0,0.0523,0,0,18:05:41 CT 04 Feb 2021,0,0,0,2.1043,0,0,4800.0,2023-01-01
18:04:02 CT 04 Feb 2021,0,0,0,0.0547,0,0,18:04:32 CT 04 Feb 2021,0,0,0,2.0567,0,0,4750.0,2023-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0515,0,0,18:05:12 CT 04 Feb 2021,0,0,0,2.0092,0,0,4700.0,2023-01-01
18:05:51 CT 04 Feb 2021,0,0,0,0.0626,0,0,18:05:58 CT 04 Feb 2021,0,0,0,1.9146,0,0,4600.0,2023-01-01
18:04:28 CT 04 Feb 2021,0,0,0,0.0064,0,0,18:04:16 CT 04 Feb 2021,0,0,0,4.5084,0,0,7250.0,2023-01-01
18:04:02 CT 04 Feb 2021,0,0,0,0.0384,0,0,18:05:52 CT 04 Feb 2021,0,0,0,2.4404,0,0,5150.0,2023-01-01
18:04:51 CT 04 Feb 2021,0,0,0,0.0211,0,0,18:06:05 CT 04 Feb 2021,0,0,0,3.1231,0,0,5850.0,2023-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0539,0,0,18:05:16 CT 04 Feb 2021,0,0,0,1.9619,0,0,4650.0,2023-01-01
18:06:00 CT 04 Feb 2021,0,0,0,0.0194,0,0,18:05:09 CT 04 Feb 2021,0,0,0,3.2214,0,0,5950.0,2023-01-01
18:05:22 CT 04 Feb 2021,0,0,0,0.0070,0,0,18:05:22 CT 04 Feb 2021,0,0,0,4.4090,0,0,7150.0,2023-01-01
18:03:54 CT 04 Feb 2021,0,0,0,0.0073,0,0,18:03:58 CT 04 Feb 2021,0,0,0,4.3593,0,0,7100.0,2023-01-01
18:04:39 CT 04 Feb 2021,0,0,0,0.0077,0,0,18:04:24 CT 04 Feb 2021,0,0,0,4.3097,0,0,7050.0,2023-01-01
18:03:54 CT 04 Feb 2021,0,0,0,0.0080,0,0,18:05:15 CT 04 Feb 2021,0,0,0,4.2600,0,0,7000.0,2023-01-01
18:03:52 CT 04 Feb 2021,0,0,0,0.0084,0,0,18:04:25 CT 04 Feb 2021,0,0,0,4.2104,0,0,6950.0,2023-01-01
18:06:12 CT 04 Feb 2021,0,0,0,0.0088,0,0,18:04:24 CT 04 Feb 2021,0,0,0,4.1608,0,0,6900.0,2023-01-01
18:04:17 CT 04 Feb 2021,0,0,0,0.0092,0,0,18:04:25 CT 04 Feb 2021,0,0,0,4.1112,0,0,6850.0,2023-01-01
18:05:06 CT 04 Feb 2021,0,0,0,0.0202,0,0,18:04:24 CT 04 Feb 2021,0,0,0,3.1722,0,0,5900.0,2023-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0085,0,0,18:05:06 CT 04 Feb 2021,0,0,0,4.0121,0,0,6750.0,2023-01-01
18:04:14 CT 04 Feb 2021,0,0,0,0.0105,0,0,18:06:05 CT 04 Feb 2021,0,0,0,3.9625,0,0,6700.0,2023-01-01
18:04:17 CT 04 Feb 2021,0,0,0,0.0109,0,0,18:03:45 CT 04 Feb 2021,0,0,0,3.9129,0,0,6650.0,2023-01-01
18:04:05 CT 04 Feb 2021,0,0,0,0.0114,0,0,18:03:55 CT 04 Feb 2021,0,0,0,3.8634,0,0,6600.0,2023-01-01
18:04:14 CT 04 Feb 2021,0,0,0,0.0096,0,0,18:04:49 CT 04 Feb 2021,0,0,0,4.0616,0,0,6800.0,2023-01-01
18:04:22 CT 04 Feb 2021,0,0,0,0.0123,0,0,18:04:14 CT 04 Feb 2021,0,0,0,3.7643,0,0,6500.0,2023-01-01
18:04:14 CT 04 Feb 2021,0,0,0,0.0118,0,0,18:06:12 CT 04 Feb 2021,0,0,0,3.8138,0,0,6550.0,2023-01-01
18:05:30 CT 04 Feb 2021,0,0,0,0.0179,0,0,18:04:01 CT 04 Feb 2021,0,0,0,3.3199,0,0,6050.0,2023-01-01
18:04:55 CT 04 Feb 2021,0,0,0,0.0171,0,0,18:04:25 CT 04 Feb 2021,0,0,0,3.3691,0,0,6100.0,2023-01-01
18:03:49 CT 04 Feb 2021,0,0,0,0.0164,0,0,18:05:00 CT 04 Feb 2021,0,0,0,3.4184,0,0,6150.0,2023-01-01
18:04:09 CT 04 Feb 2021,0,0,0,0.0157,0,0,18:04:01 CT 04 Feb 2021,0,0,0,3.4677,0,0,6200.0,2023-01-01
08:23:03 CT 05 Feb 2021,0,0,0,0.0160,0,0,18:05:15 CT 04 Feb 2021,0,0,0,3.2706,0,0,6000.0,2023-01-01
18:05:33 CT 04 Feb 2021,0,0,0,0.0145,0,0,18:06:01 CT 04 Feb 2021,0,0,0,3.5665,0,0,6300.0,2023-01-01
18:04:43 CT 04 Feb 2021,0,0,0,0.0139,0,0,18:04:49 CT 04 Feb 2021,0,0,0,3.6159,0,0,6350.0,2023-01-01
18:04:14 CT 04 Feb 2021,0,0,0,0.0133,0,0,18:05:33 CT 04 Feb 2021,0,0,0,3.6653,0,0,6400.0,2023-01-01
18:04:08 CT 04 Feb 2021,0,0,0,0.0128,0,0,18:04:25 CT 04 Feb 2021,0,0,0,3.7148,0,0,6450.0,2023-01-01
18:04:31 CT 04 Feb 2021,0,0,0,0.0151,0,0,18:06:15 CT 04 Feb 2021,0,0,0,3.5171,0,0,6250.0,2023-01-01
18:05:40 CT04 Feb 2021,0,0,0,0.3073,0,0,18:04:07 CT04 Feb 2021,0,0,0,0.7963,0,0,3350.0,2023-02-01
18:04:21 CT04 Feb 2021,0,0,0,0.3174,0,0,18:04:09 CT04 Feb 2021,0,0,0,0.7564,0,0,3300.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.3175,0,0,18:05:10 CT04 Feb 2021,0,0,0,0.7171,0,0,3250.0,2023-02-01
18:04:54 CT04 Feb 2021,0,0,0,0.3397,0,0,18:04:54 CT04 Feb 2021,0,0,0,0.6787,0,0,3200.0,2023-02-01
18:05:26 CT04 Feb 2021,0,0,0,0.3519,0,0,18:05:25 CT04 Feb 2021,0,0,0,0.6409,0,0,3150.0,2023-02-01
18:04:51 CT04 Feb 2021,0,0,0,0.3648,0,0,18:06:15 CT04 Feb 2021,0,0,0,0.6038,0,0,3100.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.3668,0,0,18:04:02 CT04 Feb 2021,0,0,0,0.5674,0,0,3050.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.3811,0,0,18:05:37 CT04 Feb 2021,0,0,0,0.5318,0,0,3000.0,2023-02-01
18:04:24 CT04 Feb 2021,0,0,0,0.4085,0,0,18:04:55 CT04 Feb 2021,0,0,0,0.4975,0,0,2950.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.4127,0,0,18:04:54 CT04 Feb 2021,0,0,0,0.4640,0,0,2900.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.5349,0,0,18:05:52 CT04 Feb 2021,0,0,0,0.2882,0,0,2600.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.4265,0,0,18:04:28 CT04 Feb 2021,0,0,0,0.4380,0,0,2860.0,2023-02-01
18:04:16 CT04 Feb 2021,0,0,0,0.4427,0,0,18:05:49 CT04 Feb 2021,0,0,0,0.4317,0,0,2850.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.4411,0,0,18:04:58 CT04 Feb 2021,0,0,0,0.4128,0,0,2820.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.4486,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.4026,0,0,2800.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.4601,0,0,18:04:14 CT04 Feb 2021,0,0,0,0.3822,0,0,2770.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.4680,0,0,08:23:03 CT05 Feb 2021,0,0,0,0.3721,0,0,2750.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.4761,0,0,18:04:57 CT04 Feb 2021,0,0,0,0.3584,0,0,2730.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.4887,0,0,08:23:03 CT05 Feb 2021,0,0,0,0.3428,0,0,2700.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.5018,0,0,18:04:22 CT04 Feb 2021,0,0,0,0.3246,0,0,2670.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.5109,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.3151,0,0,2650.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.5300,0,0,18:04:29 CT04 Feb 2021,0,0,0,0.2932,0,0,2610.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.4230,0,0,18:06:13 CT04 Feb 2021,0,0,0,0.4444,0,0,2870.0,2023-02-01
18:04:56 CT04 Feb 2021,0,0,0,0.2977,0,0,18:05:01 CT04 Feb 2021,0,0,0,0.8367,0,0,3400.0,2023-02-01
18:05:24 CT04 Feb 2021,0,0,0,0.2126,0,0,18:04:22 CT04 Feb 2021,0,0,0,1.3016,0,0,3950.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.2773,0,0,18:05:42 CT04 Feb 2021,0,0,0,0.8860,0,0,3460.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.5451,0,0,18:04:46 CT04 Feb 2021,0,0,0,0.2784,0,0,2580.0,2023-02-01
18:06:12 CT04 Feb 2021,0,0,0,0.1430,0,0,18:06:15 CT04 Feb 2021,0,0,0,1.8820,0,0,4600.0,2023-02-01
18:05:04 CT04 Feb 2021,0,0,0,0.1475,0,0,18:04:05 CT04 Feb 2021,0,0,0,1.8365,0,0,4550.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.1450,0,0,18:05:38 CT04 Feb 2021,0,0,0,1.7911,0,0,4500.0,2023-02-01
18:05:54 CT04 Feb 2021,0,0,0,0.1566,0,0,18:06:08 CT04 Feb 2021,0,0,0,1.7456,0,0,4450.0,2023-02-01
18:04:56 CT04 Feb 2021,0,0,0,0.1612,0,0,18:04:00 CT04 Feb 2021,0,0,0,1.7002,0,0,4400.0,2023-02-01
18:04:37 CT04 Feb 2021,0,0,0,0.1660,0,0,18:03:51 CT04 Feb 2021,0,0,0,1.6550,0,0,4350.0,2023-02-01
18:04:01 CT04 Feb 2021,0,0,0,0.1711,0,0,18:04:04 CT04 Feb 2021,0,0,0,1.6101,0,0,4300.0,2023-02-01
18:04:00 CT04 Feb 2021,0,0,0,0.1764,0,0,18:04:51 CT04 Feb 2021,0,0,0,1.5654,0,0,4250.0,2023-02-01
18:04:01 CT04 Feb 2021,0,0,0,0.1819,0,0,18:04:56 CT04 Feb 2021,0,0,0,1.5209,0,0,4200.0,2023-02-01
18:04:35 CT04 Feb 2021,0,0,0,0.1877,0,0,18:04:10 CT04 Feb 2021,0,0,0,1.4767,0,0,4150.0,2023-02-01
18:04:01 CT04 Feb 2021,0,0,0,0.1937,0,0,18:05:01 CT04 Feb 2021,0,0,0,1.4327,0,0,4100.0,2023-02-01
18:04:35 CT04 Feb 2021,0,0,0,0.2000,0,0,18:04:41 CT04 Feb 2021,0,0,0,1.3890,0,0,4050.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.1983,0,0,18:05:11 CT04 Feb 2021,0,0,0,1.3456,0,0,4000.0,2023-02-01
18:05:20 CT04 Feb 2021,0,0,0,0.2189,0,0,18:04:07 CT04 Feb 2021,0,0,0,1.2579,0,0,3900.0,2023-02-01
18:04:29 CT04 Feb 2021,0,0,0,0.2256,0,0,18:04:49 CT04 Feb 2021,0,0,0,1.2146,0,0,3850.0,2023-02-01
18:03:46 CT04 Feb 2021,0,0,0,0.2325,0,0,18:04:52 CT04 Feb 2021,0,0,0,1.1715,0,0,3800.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.2310,0,0,18:05:51 CT04 Feb 2021,0,0,0,1.1288,0,0,3750.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.2383,0,0,18:04:05 CT04 Feb 2021,0,0,0,1.0863,0,0,3700.0,2023-02-01
18:03:53 CT04 Feb 2021,0,0,0,0.2549,0,0,18:05:58 CT04 Feb 2021,0,0,0,1.0439,0,0,3650.0,2023-02-01
18:05:15 CT04 Feb 2021,0,0,0,0.2628,0,0,18:05:04 CT04 Feb 2021,0,0,0,1.0018,0,0,3600.0,2023-02-01
18:03:54 CT04 Feb 2021,0,0,0,0.2712,0,0,18:05:09 CT04 Feb 2021,0,0,0,0.9602,0,0,3550.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.2705,0,0,18:05:09 CT04 Feb 2021,0,0,0,0.9190,0,0,3500.0,2023-02-01
18:04:00 CT04 Feb 2021,0,0,0,0.2887,0,0,18:06:04 CT04 Feb 2021,0,0,0,0.8777,0,0,3450.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.5502,0,0,18:04:34 CT04 Feb 2021,0,0,0,0.2736,0,0,2570.0,2023-02-01
18:04:57 CT04 Feb 2021,0,0,0,1.5180,0,0,18:05:18 CT04 Feb 2021,0,0,0,0.0070,0,0,1350.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.5876,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.2420,0,0,2500.0,2023-02-01
18:05:27 CT04 Feb 2021,0,0,0,1.7624,0,0,18:05:08 CT04 Feb 2021,0,0,0,0.0014,0,0,1100.0,2023-02-01
18:04:56 CT04 Feb 2021,0,0,0,1.8119,0,0,18:03:57 CT04 Feb 2021,0,0,0,0.0009,0,0,1050.0,2023-02-01
18:05:49 CT04 Feb 2021,0,0,0,1.8616,0,0,18:05:13 CT04 Feb 2021,0,0,0,0.0006,0,0,1000.0,2023-02-01
18:05:18 CT04 Feb 2021,0,0,0,1.9114,0,0,18:04:07 CT04 Feb 2021,0,0,0,0.0004,0,0,950.0,2023-02-01
18:05:39 CT04 Feb 2021,0,0,0,1.9612,0,0,18:05:43 CT04 Feb 2021,0,0,0,0.0002,0,0,900.0,2023-02-01
18:04:29 CT04 Feb 2021,0,0,0,2.0111,0,0,18:04:07 CT04 Feb 2021,0,0,0,0.0001,0,0,850.0,2023-02-01
18:04:47 CT04 Feb 2021,0,0,0,2.0611,0,0,18:04:45 CT04 Feb 2021,0,0,0,0.0001,0,0,800.0,2023-02-01
18:04:17 CT04 Feb 2021,0,0,0,2.1110,0,0,18:05:25 CT04 Feb 2021,0,0,0,0.0001,0,0,750.0,2023-02-01
18:04:35 CT04 Feb 2021,0,0,0,2.1610,0,0,18:05:09 CT04 Feb 2021,0,0,0,0.0001,0,0,700.0,2023-02-01
18:05:30 CT04 Feb 2021,0,0,0,2.2110,0,0,18:04:15 CT04 Feb 2021,0,0,0,0.0001,0,0,650.0,2023-02-01
18:05:44 CT04 Feb 2021,0,0,0,2.2610,0,0,18:04:53 CT04 Feb 2021,0,0,0,0.0001,0,0,600.0,2023-02-01
18:04:55 CT04 Feb 2021,0,0,0,2.3110,0,0,18:05:33 CT04 Feb 2021,0,0,0,0.0001,0,0,550.0,2023-02-01
18:05:03 CT04 Feb 2021,0,0,0,2.3610,0,0,18:04:52 CT04 Feb 2021,0,0,0,0.0001,0,0,500.0,2023-02-01
18:05:10 CT04 Feb 2021,0,0,0,2.4110,0,0,18:05:10 CT04 Feb 2021,0,0,0,0.0001,0,0,450.0,2023-02-01
18:04:38 CT04 Feb 2021,0,0,0,2.4610,0,0,18:04:27 CT04 Feb 2021,0,0,0,0.0001,0,0,400.0,2023-02-01
18:05:16 CT04 Feb 2021,0,0,0,2.5110,0,0,18:04:18 CT04 Feb 2021,0,0,0,0.0001,0,0,350.0,2023-02-01
18:04:12 CT04 Feb 2021,0,0,0,2.5610,0,0,18:05:09 CT04 Feb 2021,0,0,0,0.0001,0,0,300.0,2023-02-01
18:06:04 CT04 Feb 2021,0,0,0,2.6110,0,0,18:05:10 CT04 Feb 2021,0,0,0,0.0001,0,0,250.0,2023-02-01
18:06:06 CT04 Feb 2021,0,0,0,2.6610,0,0,18:05:03 CT04 Feb 2021,0,0,0,0.0001,0,0,200.0,2023-02-01
18:04:45 CT04 Feb 2021,0,0,0,2.7110,0,0,18:05:09 CT04 Feb 2021,0,0,0,0.0001,0,0,150.0,2023-02-01
18:05:10 CT04 Feb 2021,0,0,0,2.7610,0,0,18:05:10 CT04 Feb 2021,0,0,0,0.0001,0,0,100.0,2023-02-01
18:05:10 CT04 Feb 2021,0,0,0,2.8110,0,0,18:05:10 CT04 Feb 2021,0,0,0,0.0001,0,0,50.0,2023-02-01
18:05:23 CT04 Feb 2021,0,0,0,0.1387,0,0,18:06:08 CT04 Feb 2021,0,0,0,1.9277,0,0,4650.0,2023-02-01
18:04:31 CT04 Feb 2021,0,0,0,1.7130,0,0,18:06:06 CT04 Feb 2021,0,0,0,0.0020,0,0,1150.0,2023-02-01
18:03:58 CT04 Feb 2021,0,0,0,1.6638,0,0,18:04:28 CT04 Feb 2021,0,0,0,0.0028,0,0,1200.0,2023-02-01
18:06:12 CT04 Feb 2021,0,0,0,1.6149,0,0,18:05:43 CT04 Feb 2021,0,0,0,0.0039,0,0,1250.0,2023-02-01
18:04:56 CT04 Feb 2021,0,0,0,1.5663,0,0,18:04:50 CT04 Feb 2021,0,0,0,0.0053,0,0,1300.0,2023-02-01
18:04:48 CT04 Feb 2021,0,0,0,0.6311,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.2203,0,0,2450.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.6216,0,0,18:04:23 CT04 Feb 2021,0,0,0,0.2154,0,0,2440.0,2023-02-01
18:06:09 CT04 Feb 2021,0,0,0,0.6608,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1998,0,0,2400.0,2023-02-01
18:04:34 CT04 Feb 2021,0,0,0,0.6854,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1844,0,0,2360.0,2023-02-01
18:05:41 CT04 Feb 2021,0,0,0,0.6917,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1806,0,0,2350.0,2023-02-01
18:05:40 CT04 Feb 2021,0,0,0,0.7238,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1626,0,0,2300.0,2023-02-01
18:04:10 CT04 Feb 2021,0,0,0,0.7570,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1458,0,0,2250.0,2023-02-01
18:04:54 CT04 Feb 2021,0,0,0,0.7913,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1300,0,0,2200.0,2023-02-01
18:05:48 CT04 Feb 2021,0,0,0,0.8267,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.1154,0,0,2150.0,2023-02-01
18:05:44 CT04 Feb 2021,0,0,0,0.8634,0,0,18:04:56 CT04 Feb 2021,0,0,0,0.1024,0,0,2100.0,2023-02-01
18:05:45 CT04 Feb 2021,0,0,0,0.9011,0,0,18:04:00 CT04 Feb 2021,0,0,0,0.0901,0,0,2050.0,2023-02-01
08:23:02 CT05 Feb 2021,0,0,0,0.5607,0,0,18:04:52 CT04 Feb 2021,0,0,0,0.2641,0,0,2550.0,2023-02-01
18:05:10 CT04 Feb 2021,0,0,0,0.9398,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.0782,0,0,2000.0,2023-02-01
18:04:23 CT04 Feb 2021,0,0,0,1.0207,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.0590,0,0,1900.0,2023-02-01
18:05:31 CT04 Feb 2021,0,0,0,1.0625,0,0,18:06:11 CT04 Feb 2021,0,0,0,0.0515,0,0,1850.0,2023-02-01
18:06:13 CT04 Feb 2021,0,0,0,1.1051,0,0,18:04:28 CT04 Feb 2021,0,0,0,0.0441,0,0,1800.0,2023-02-01
18:04:32 CT04 Feb 2021,0,0,0,1.1485,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.0369,0,0,1750.0,2023-02-01
18:06:15 CT04 Feb 2021,0,0,0,1.1928,0,0,18:05:49 CT04 Feb 2021,0,0,0,0.0318,0,0,1700.0,2023-02-01
18:05:57 CT04 Feb 2021,0,0,0,1.2376,0,0,18:05:50 CT04 Feb 2021,0,0,0,0.0266,0,0,1650.0,2023-02-01
18:05:51 CT04 Feb 2021,0,0,0,1.2831,0,0,18:06:05 CT04 Feb 2021,0,0,0,0.0221,0,0,1600.0,2023-02-01
18:06:09 CT04 Feb 2021,0,0,0,1.3292,0,0,18:06:05 CT04 Feb 2021,0,0,0,0.0182,0,0,1550.0,2023-02-01
18:04:51 CT04 Feb 2021,0,0,0,1.3759,0,0,08:23:02 CT05 Feb 2021,0,0,0,0.0145,0,0,1500.0,2023-02-01
18:05:04 CT04 Feb 2021,0,0,0,1.4227,0,0,18:03:46 CT04 Feb 2021,0,0,0,0.0117,0,0,1450.0,2023-02-01
18:04:58 CT04 Feb 2021,0,0,0,1.4701,0,0,18:04:27 CT04 Feb 2021,0,0,0,0.0091,0,0,1400.0,2023-02-01
18:06:12 CT04 Feb 2021,0,0,0,0.9798,0,0,18:05:13 CT04 Feb 2021,0,0,0,0.0688,0,0,1950.0,2023-02-01
08:23:03 CT05 Feb 2021,0,0,0,0.1281,0,0,18:05:03 CT04 Feb 2021,0,0,0,1.9736,0,0,4700.0,2023-02-01
18:06:08 CT04 Feb 2021,0,0,0,0.1229,0,0,18:05:55 CT04 Feb 2021,0,0,0,2.1119,0,0,4850.0,2023-02-01
18:05:24 CT04 Feb 2021,0,0,0,0.1266,0,0,18:04:38 CT04 Feb 2021,0,0,0,2.0656,0,0,4800.0,2023-02-01
18:05:49 CT04 Feb 2021,0,0,0,0.0031,0,0,18:04:05 CT04 Feb 2021,0,0,0,8.3921,0,0,11250.0,2023-02-01
18:04:08 CT04 Feb 2021,0,0,0,0.0035,0,0,18:05:05 CT04 Feb 2021,0,0,0,8.1425,0,0,11000.0,2023-02-01
18:04:45 CT04 Feb 2021,0,0,0,0.0040,0,0,18:04:28 CT04 Feb 2021,0,0,0,7.8930,0,0,10750.0,2023-02-01
18:05:48 CT04 Feb 2021,0,0,0,0.0046,0,0,18:04:34 CT04 Feb 2021,0,0,0,7.6436,0,0,10500.0,2023-02-01
18:05:17 CT04 Feb 2021,0,0,0,0.0053,0,0,18:04:34 CT04 Feb 2021,0,0,0,7.3943,0,0,10250.0,2023-02-01
18:05:31 CT04 Feb 2021,0,0,0,0.0060,0,0,18:04:31 CT04 Feb 2021,0,0,0,7.1450,0,0,10000.0,2023-02-01
18:04:47 CT04 Feb 2021,0,0,0,0.0069,0,0,18:05:33 CT04 Feb 2021,0,0,0,6.8959,0,0,9750.0,2023-02-01
18:05:39 CT04 Feb 2021,0,0,0,0.0080,0,0,18:04:49 CT04 Feb 2021,0,0,0,6.6470,0,0,9500.0,2023-02-01
18:04:10 CT04 Feb 2021,0,0,0,0.0092,0,0,18:04:36 CT04 Feb 2021,0,0,0,6.3982,0,0,9250.0,2023-02-01
18:05:17 CT04 Feb 2021,0,0,0,0.0106,0,0,18:04:55 CT04 Feb 2021,0,0,0,6.1496,0,0,9000.0,2023-02-01
18:05:21 CT04 Feb 2021,0,0,0,0.0123,0,0,18:04:18 CT04 Feb 2021,0,0,0,5.9013,0,0,8750.0,2023-02-01
18:05:40 CT04 Feb 2021,0,0,0,0.0142,0,0,18:04:51 CT04 Feb 2021,0,0,0,5.6532,0,0,8500.0,2023-02-01
18:05:05 CT04 Feb 2021,0,0,0,0.0165,0,0,18:05:26 CT04 Feb 2021,0,0,0,5.4055,0,0,8250.0,2023-02-01
18:05:19 CT04 Feb 2021,0,0,0,0.0186,0,0,18:05:16 CT04 Feb 2021,0,0,0,5.2076,0,0,8050.0,2023-02-01
18:06:15 CT04 Feb 2021,0,0,0,0.0191,0,0,18:03:47 CT04 Feb 2021,0,0,0,5.1581,0,0,8000.0,2023-02-01
18:05:59 CT04 Feb 2021,0,0,0,0.0197,0,0,18:04:17 CT04 Feb 2021,0,0,0,5.1087,0,0,7950.0,2023-02-01
18:05:30 CT04 Feb 2021,0,0,0,0.0203,0,0,18:04:55 CT04 Feb 2021,0,0,0,5.0593,0,0,7900.0,2023-02-01
18:05:09 CT04 Feb 2021,0,0,0,0.0209,0,0,18:03:51 CT04 Feb 2021,0,0,0,5.0099,0,0,7850.0,2023-02-01
18:06:10 CT04 Feb 2021,0,0,0,0.0216,0,0,18:03:49 CT04 Feb 2021,0,0,0,4.9606,0,0,7800.0,2023-02-01
18:05:52 CT04 Feb 2021,0,0,0,0.0222,0,0,18:05:22 CT04 Feb 2021,0,0,0,4.9112,0,0,7750.0,2023-02-01
18:04:49 CT04 Feb 2021,0,0,0,0.0229,0,0,18:05:25 CT04 Feb 2021,0,0,0,4.8619,0,0,7700.0,2023-02-01
18:06:08 CT04 Feb 2021,0,0,0,0.0236,0,0,18:04:35 CT04 Feb 2021,0,0,0,4.8126,0,0,7650.0,2023-02-01
18:05:56 CT04 Feb 2021,0,0,0,0.0244,0,0,18:05:06 CT04 Feb 2021,0,0,0,4.7634,0,0,7600.0,2023-02-01
18:04:57 CT04 Feb 2021,0,0,0,0.0024,0,0,18:05:42 CT04 Feb 2021,0,0,0,8.8914,0,0,11750.0,2023-02-01
18:05:45 CT04 Feb 2021,0,0,0,0.0251,0,0,18:05:23 CT04 Feb 2021,0,0,0,4.7141,0,0,7550.0,2023-02-01
18:05:40 CT04 Feb 2021,0,0,0,0.0021,0,0,18:04:50 CT04 Feb 2021,0,0,0,9.1411,0,0,12000.0,2023-02-01
18:04:53 CT04 Feb 2021,0,0,0,0.0016,0,0,18:06:11 CT04 Feb 2021,0,0,0,9.6406,0,0,12500.0,2023-02-01
18:04:37 CT04 Feb 2021,0,0,0,0.1305,0,0,18:04:56 CT04 Feb 2021,0,0,0,2.0195,0,0,4750.0,2023-02-01
18:05:10 CT04 Feb 2021,0,0,0,0.0001,0,0,18:04:20 CT04 Feb 2021,0,0,0,15.1391,0,0,18000.0,2023-02-01
18:04:47 CT04 Feb 2021,0,0,0,0.0001,0,0,18:03:46 CT04 Feb 2021,0,0,0,14.8891,0,0,17750.0,2023-02-01
18:03:50 CT04 Feb 2021,0,0,0,0.0002,0,0,18:04:47 CT04 Feb 2021,0,0,0,14.6392,0,0,17500.0,2023-02-01
18:05:08 CT04 Feb 2021,0,0,0,0.0002,0,0,18:05:52 CT04 Feb 2021,0,0,0,14.3892,0,0,17250.0,2023-02-01
18:06:03 CT04 Feb 2021,0,0,0,0.0002,0,0,18:05:22 CT04 Feb 2021,0,0,0,14.1392,0,0,17000.0,2023-02-01
18:05:15 CT04 Feb 2021,0,0,0,0.0002,0,0,18:04:15 CT04 Feb 2021,0,0,0,13.8892,0,0,16750.0,2023-02-01
18:04:42 CT04 Feb 2021,0,0,0,0.0003,0,0,18:06:14 CT04 Feb 2021,0,0,0,13.6393,0,0,16500.0,2023-02-01
18:04:51 CT04 Feb 2021,0,0,0,0.0003,0,0,18:04:49 CT04 Feb 2021,0,0,0,13.3893,0,0,16250.0,2023-02-01
18:05:48 CT04 Feb 2021,0,0,0,0.0003,0,0,18:04:51 CT04 Feb 2021,0,0,0,13.1393,0,0,16000.0,2023-02-01
18:05:14 CT04 Feb 2021,0,0,0,0.0003,0,0,18:05:39 CT04 Feb 2021,0,0,0,12.8893,0,0,15750.0,2023-02-01
18:04:46 CT04 Feb 2021,0,0,0,0.0004,0,0,18:05:07 CT04 Feb 2021,0,0,0,12.6394,0,0,15500.0,2023-02-01
