CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
08:20:17 CT 03 Feb 2021,0,-,-,0.2204,-,-,-,-,0.4042,-,-,0,08:20:17 CT 03 Feb 2021,2700.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2281,-,-,-,-,0.3882,-,-,0,18:29:43 CT 02 Feb 2021,2680.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2321,-,-,-,-,0.3822,-,-,0,18:30:10 CT 02 Feb 2021,2670.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.236,-,-,-,-,0.3762,-,-,0,18:30:06 CT 02 Feb 2021,2660.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2401,-,-,-,-,0.374,-,-,0,08:20:17 CT 03 Feb 2021,2650.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.156,-,-,-,-,0.5265,-,-,0,18:29:24 CT 02 Feb 2021,2890.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1845,-,-,-,-,0.4682,-,-,0,08:20:17 CT 03 Feb 2021,2800.0,2022-10-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0559,-,-,-,-,0.9379,-,-,0,18:30:59 CT 02 Feb 2021,3400.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0757,-,-,-,-,0.808,-,-,0,18:29:46 CT 02 Feb 2021,3250.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0098,-,-,-,-,1.8918,-,-,0,18:29:47 CT 02 Feb 2021,4400.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2442,-,-,-,-,0.3645,-,-,0,18:29:54 CT 02 Feb 2021,2640.0,2022-10-01
18:29:20 CT 02 Feb 2021,0,-,-,0.0105,-,-,-,-,1.8425,-,-,0,18:29:34 CT 02 Feb 2021,4350.0,2022-10-01
18:29:21 CT 02 Feb 2021,0,-,-,0.0113,-,-,-,-,1.7933,-,-,0,18:29:41 CT 02 Feb 2021,4300.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.009,-,-,-,-,1.7441,-,-,0,18:30:47 CT 02 Feb 2021,4250.0,2022-10-01
18:30:11 CT 02 Feb 2021,0,-,-,0.0131,-,-,-,-,1.6951,-,-,0,18:31:22 CT 02 Feb 2021,4200.0,2022-10-01
18:31:31 CT 02 Feb 2021,0,-,-,0.0142,-,-,-,-,1.6462,-,-,0,18:30:58 CT 02 Feb 2021,4150.0,2022-10-01
18:29:40 CT 02 Feb 2021,0,-,-,0.0154,-,-,-,-,1.5974,-,-,0,18:30:58 CT 02 Feb 2021,4100.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0167,-,-,-,-,1.5487,-,-,0,18:29:22 CT 02 Feb 2021,4050.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0146,-,-,-,-,1.5001,-,-,0,18:30:38 CT 02 Feb 2021,4000.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.084,-,-,-,-,0.7661,-,-,0,18:30:58 CT 02 Feb 2021,3200.0,2022-10-01
18:31:29 CT 02 Feb 2021,0,-,-,0.0197,-,-,-,-,1.4517,-,-,0,18:30:58 CT 02 Feb 2021,3950.0,2022-10-01
18:29:46 CT 02 Feb 2021,0,-,-,0.0235,-,-,-,-,1.3555,-,-,0,18:29:39 CT 02 Feb 2021,3850.0,2022-10-01
18:30:13 CT 02 Feb 2021,0,-,-,0.0256,-,-,-,-,1.3076,-,-,0,18:30:35 CT 02 Feb 2021,3800.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0307,-,-,-,-,1.2127,-,-,0,18:31:20 CT 02 Feb 2021,3700.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0316,-,-,-,-,1.1657,-,-,0,18:29:26 CT 02 Feb 2021,3650.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0372,-,-,-,-,1.1192,-,-,0,18:29:37 CT 02 Feb 2021,3600.0,2022-10-01
18:29:56 CT 02 Feb 2021,0,-,-,0.0411,-,-,-,-,1.0731,-,-,0,18:30:58 CT 02 Feb 2021,3550.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0441,-,-,-,-,1.0274,-,-,0,18:29:11 CT 02 Feb 2021,3500.0,2022-10-01
18:30:45 CT 02 Feb 2021,0,-,-,0.0504,-,-,-,-,0.9824,-,-,0,18:29:47 CT 02 Feb 2021,3450.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0612,-,-,-,-,0.8939,-,-,0,18:31:19 CT 02 Feb 2021,3350.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0681,-,-,-,-,0.8506,-,-,0,18:31:28 CT 02 Feb 2021,3300.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0215,-,-,-,-,1.4035,-,-,0,18:29:59 CT 02 Feb 2021,3900.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0252,-,-,-,-,1.26,-,-,0,18:31:16 CT 02 Feb 2021,3750.0,2022-10-01
18:29:33 CT 02 Feb 2021,0,-,-,0.8998,-,-,-,-,0.0318,-,-,0,18:30:37 CT 02 Feb 2021,1650.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2741,-,-,-,-,0.325,-,-,0,18:29:57 CT 02 Feb 2021,2570.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,1.1281,-,-,-,-,0.0101,-,-,0,18:29:13 CT 02 Feb 2021,1400.0,2022-10-01
18:31:06 CT 02 Feb 2021,0,-,-,1.1756,-,-,-,-,0.0076,-,-,0,18:30:58 CT 02 Feb 2021,1350.0,2022-10-01
18:29:59 CT 02 Feb 2021,0,-,-,1.2236,-,-,-,-,0.0056,-,-,0,18:30:26 CT 02 Feb 2021,1300.0,2022-10-01
18:29:46 CT 02 Feb 2021,0,-,-,1.272,-,-,-,-,0.004,-,-,0,18:30:35 CT 02 Feb 2021,1250.0,2022-10-01
18:30:08 CT 02 Feb 2021,0,-,-,1.3208,-,-,-,-,0.0028,-,-,0,18:30:56 CT 02 Feb 2021,1200.0,2022-10-01
18:29:52 CT 02 Feb 2021,0,-,-,1.3699,-,-,-,-,0.0019,-,-,0,18:31:21 CT 02 Feb 2021,1150.0,2022-10-01
18:29:22 CT 02 Feb 2021,0,-,-,1.4192,-,-,-,-,0.0012,-,-,0,18:30:58 CT 02 Feb 2021,1100.0,2022-10-01
18:31:32 CT 02 Feb 2021,0,-,-,1.4688,-,-,-,-,0.0008,-,-,0,18:31:25 CT 02 Feb 2021,1050.0,2022-10-01
18:29:42 CT 02 Feb 2021,0,-,-,1.5185,-,-,-,-,0.0005,-,-,0,18:30:53 CT 02 Feb 2021,1000.0,2022-10-01
18:29:37 CT 02 Feb 2021,0,-,-,1.5683,-,-,-,-,0.0003,-,-,0,18:29:15 CT 02 Feb 2021,950.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,1.6182,-,-,-,-,0.0002,-,-,0,18:30:23 CT 02 Feb 2021,900.0,2022-10-01
18:30:10 CT 02 Feb 2021,0,-,-,1.6681,-,-,-,-,0.0001,-,-,0,18:31:06 CT 02 Feb 2021,850.0,2022-10-01
18:30:16 CT 02 Feb 2021,0,-,-,1.718,-,-,-,-,0.0001,-,-,0,18:30:58 CT 02 Feb 2021,800.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,1.768,-,-,-,-,0.0001,-,-,0,18:31:06 CT 02 Feb 2021,750.0,2022-10-01
18:29:44 CT 02 Feb 2021,0,-,-,1.818,-,-,-,-,0.0001,-,-,0,18:29:37 CT 02 Feb 2021,700.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,1.868,-,-,-,-,0.0001,-,-,0,18:29:27 CT 02 Feb 2021,650.0,2022-10-01
18:29:15 CT 02 Feb 2021,0,-,-,1.918,-,-,-,-,0.0001,-,-,0,18:29:15 CT 02 Feb 2021,600.0,2022-10-01
18:31:20 CT 02 Feb 2021,0,-,-,1.968,-,-,-,-,0.0001,-,-,0,18:30:58 CT 02 Feb 2021,550.0,2022-10-01
18:30:27 CT 02 Feb 2021,0,-,-,2.018,-,-,-,-,0.0001,-,-,0,18:30:48 CT 02 Feb 2021,500.0,2022-10-01
18:29:38 CT 02 Feb 2021,0,-,-,2.068,-,-,-,-,0.0001,-,-,0,18:29:52 CT 02 Feb 2021,450.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0092,-,-,-,-,1.9412,-,-,0,18:31:06 CT 02 Feb 2021,4450.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,1.0813,-,-,-,-,0.0133,-,-,0,18:30:58 CT 02 Feb 2021,1450.0,2022-10-01
18:30:38 CT 02 Feb 2021,0,-,-,1.0352,-,-,-,-,0.0164,-,-,0,08:20:17 CT 03 Feb 2021,1500.0,2022-10-01
18:29:16 CT 02 Feb 2021,0,-,-,0.9893,-,-,-,-,0.0213,-,-,0,18:30:49 CT 02 Feb 2021,1550.0,2022-10-01
18:30:40 CT 02 Feb 2021,0,-,-,0.9442,-,-,-,-,0.0262,-,-,0,18:30:58 CT 02 Feb 2021,1600.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2831,-,-,-,-,0.3171,-,-,0,08:20:17 CT 03 Feb 2021,2550.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2877,-,-,-,-,0.3089,-,-,0,18:30:59 CT 02 Feb 2021,2540.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3065,-,-,-,-,0.2905,-,-,0,08:20:17 CT 03 Feb 2021,2500.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3261,-,-,-,-,0.2701,-,-,0,08:20:17 CT 03 Feb 2021,2460.0,2022-10-01
18:31:31 CT 02 Feb 2021,0,-,-,0.3314,-,-,-,-,0.2651,-,-,0,08:20:17 CT 03 Feb 2021,2450.0,2022-10-01
18:29:54 CT 02 Feb 2021,0,-,-,0.3471,-,-,-,-,0.2506,-,-,0,08:20:18 CT 03 Feb 2021,2420.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.357,-,-,-,-,0.2411,-,-,0,08:20:17 CT 03 Feb 2021,2400.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.3677,-,-,-,-,0.2309,-,-,0,18:30:11 CT 02 Feb 2021,2380.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.3842,-,-,-,-,0.2184,-,-,0,08:20:17 CT 03 Feb 2021,2350.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4128,-,-,-,-,0.1969,-,-,0,08:20:17 CT 03 Feb 2021,2300.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.261,-,-,-,-,0.3449,-,-,0,08:20:17 CT 03 Feb 2021,2600.0,2022-10-01
18:31:23 CT 02 Feb 2021,0,-,-,0.4454,-,-,-,-,0.1768,-,-,0,08:20:17 CT 03 Feb 2021,2250.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.5098,-,-,-,-,0.1405,-,-,0,08:20:18 CT 03 Feb 2021,2150.0,2022-10-01
18:29:17 CT 02 Feb 2021,0,-,-,0.5438,-,-,-,-,0.1243,-,-,0,08:20:17 CT 03 Feb 2021,2100.0,2022-10-01
18:29:42 CT 02 Feb 2021,0,-,-,0.579,-,-,-,-,0.111,-,-,0,18:30:09 CT 02 Feb 2021,2050.0,2022-10-01
18:29:35 CT 02 Feb 2021,0,-,-,0.6154,-,-,-,-,0.0957,-,-,0,08:20:18 CT 03 Feb 2021,2000.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.6529,-,-,-,-,0.0832,-,-,0,08:20:17 CT 03 Feb 2021,1950.0,2022-10-01
18:29:24 CT 02 Feb 2021,0,-,-,0.6914,-,-,-,-,0.0718,-,-,0,08:20:17 CT 03 Feb 2021,1900.0,2022-10-01
18:30:09 CT 02 Feb 2021,0,-,-,0.7311,-,-,-,-,0.0616,-,-,0,08:20:18 CT 03 Feb 2021,1850.0,2022-10-01
18:31:05 CT 02 Feb 2021,0,-,-,0.7719,-,-,-,-,0.0539,-,-,0,18:29:14 CT 02 Feb 2021,1800.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.8136,-,-,-,-,0.0443,-,-,0,08:20:17 CT 03 Feb 2021,1750.0,2022-10-01
18:31:22 CT 02 Feb 2021,0,-,-,0.8563,-,-,-,-,0.0371,-,-,0,08:20:17 CT 03 Feb 2021,1700.0,2022-10-01
18:30:29 CT 02 Feb 2021,0,-,-,0.477,-,-,-,-,0.158,-,-,0,08:20:17 CT 03 Feb 2021,2200.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.006,-,-,-,-,1.9906,-,-,0,18:29:15 CT 02 Feb 2021,4500.0,2022-10-01
18:30:11 CT 02 Feb 2021,0,-,-,0.0015,-,-,-,-,4.6335,-,-,0,18:31:11 CT 02 Feb 2021,7150.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0076,-,-,-,-,2.0896,-,-,0,18:30:58 CT 02 Feb 2021,4600.0,2022-10-01
18:30:19 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.482,-,-,0,18:29:33 CT 02 Feb 2021,11000.0,2022-10-01
18:29:47 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.232,-,-,0,18:29:10 CT 02 Feb 2021,10750.0,2022-10-01
18:31:10 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.982,-,-,0,18:30:59 CT 02 Feb 2021,10500.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.7321,-,-,0,18:29:55 CT 02 Feb 2021,10250.0,2022-10-01
18:30:33 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.4821,-,-,0,18:31:05 CT 02 Feb 2021,10000.0,2022-10-01
18:30:13 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.2321,-,-,0,18:29:44 CT 02 Feb 2021,9750.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.9821,-,-,0,18:30:44 CT 02 Feb 2021,9500.0,2022-10-01
18:29:49 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.7321,-,-,0,18:30:59 CT 02 Feb 2021,9250.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,6.4822,-,-,0,18:29:52 CT 02 Feb 2021,9000.0,2022-10-01
18:29:58 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,6.2322,-,-,0,18:30:40 CT 02 Feb 2021,8750.0,2022-10-01
18:29:26 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,5.9823,-,-,0,18:30:59 CT 02 Feb 2021,8500.0,2022-10-01
18:29:22 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,5.7324,-,-,0,18:31:31 CT 02 Feb 2021,8250.0,2022-10-01
18:30:26 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,5.4826,-,-,0,18:31:03 CT 02 Feb 2021,8000.0,2022-10-01
18:29:56 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,5.2327,-,-,0,18:30:59 CT 02 Feb 2021,7750.0,2022-10-01
18:29:39 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,5.0829,-,-,0,18:31:10 CT 02 Feb 2021,7600.0,2022-10-01
18:31:27 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,5.0329,-,-,0,18:29:43 CT 02 Feb 2021,7550.0,2022-10-01
18:30:14 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,4.983,-,-,0,18:30:25 CT 02 Feb 2021,7500.0,2022-10-01
18:29:36 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,4.933,-,-,0,18:30:07 CT 02 Feb 2021,7450.0,2022-10-01
18:30:46 CT 02 Feb 2021,0,-,-,0.0011,-,-,-,-,4.8831,-,-,0,18:30:58 CT 02 Feb 2021,7400.0,2022-10-01
18:30:57 CT 02 Feb 2021,0,-,-,0.0012,-,-,-,-,4.8332,-,-,0,18:30:58 CT 02 Feb 2021,7350.0,2022-10-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0012,-,-,-,-,4.7832,-,-,0,18:31:35 CT 02 Feb 2021,7300.0,2022-10-01
18:29:23 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.732,-,-,0,18:31:03 CT 02 Feb 2021,11250.0,2022-10-01
18:29:52 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.982,-,-,0,18:31:31 CT 02 Feb 2021,11500.0,2022-10-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.232,-,-,0,18:30:11 CT 02 Feb 2021,11750.0,2022-10-01
18:30:36 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.482,-,-,0,18:29:31 CT 02 Feb 2021,12000.0,2022-10-01
18:30:22 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.982,-,-,0,18:29:44 CT 02 Feb 2021,17500.0,2022-10-01
18:30:35 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.732,-,-,0,18:29:20 CT 02 Feb 2021,17250.0,2022-10-01
18:29:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.482,-,-,0,18:30:42 CT 02 Feb 2021,17000.0,2022-10-01
18:30:34 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.232,-,-,0,18:31:13 CT 02 Feb 2021,16750.0,2022-10-01
18:29:10 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.982,-,-,0,18:30:59 CT 02 Feb 2021,16500.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.732,-,-,0,18:31:07 CT 02 Feb 2021,16250.0,2022-10-01
18:30:43 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.482,-,-,0,18:30:35 CT 02 Feb 2021,16000.0,2022-10-01
18:31:08 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.232,-,-,0,18:29:42 CT 02 Feb 2021,15750.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.982,-,-,0,18:30:59 CT 02 Feb 2021,15500.0,2022-10-01
18:30:39 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.732,-,-,0,18:30:18 CT 02 Feb 2021,15250.0,2022-10-01
18:31:11 CT 02 Feb 2021,0,-,-,0.0013,-,-,-,-,4.7333,-,-,0,18:29:50 CT 02 Feb 2021,7250.0,2022-10-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.482,-,-,0,18:30:58 CT 02 Feb 2021,15000.0,2022-10-01
18:31:06 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.982,-,-,0,18:30:59 CT 02 Feb 2021,14500.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.732,-,-,0,18:31:10 CT 02 Feb 2021,14250.0,2022-10-01
18:30:36 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.482,-,-,0,18:31:02 CT 02 Feb 2021,14000.0,2022-10-01
18:30:53 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.232,-,-,0,18:30:24 CT 02 Feb 2021,13750.0,2022-10-01
18:29:22 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.982,-,-,0,18:30:59 CT 02 Feb 2021,13500.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.732,-,-,0,18:30:37 CT 02 Feb 2021,13250.0,2022-10-01
18:30:17 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.482,-,-,0,18:30:06 CT 02 Feb 2021,13000.0,2022-10-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.232,-,-,0,18:30:59 CT 02 Feb 2021,12750.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.982,-,-,0,18:29:57 CT 02 Feb 2021,12500.0,2022-10-01
18:31:03 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.732,-,-,0,18:30:59 CT 02 Feb 2021,12250.0,2022-10-01
18:29:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.232,-,-,0,18:31:04 CT 02 Feb 2021,14750.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0014,-,-,-,-,4.6834,-,-,0,18:29:39 CT 02 Feb 2021,7200.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0016,-,-,-,-,4.5836,-,-,0,18:30:06 CT 02 Feb 2021,7100.0,2022-10-01
18:29:53 CT 02 Feb 2021,0,-,-,0.0017,-,-,-,-,4.5337,-,-,0,18:29:28 CT 02 Feb 2021,7050.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0035,-,-,-,-,3.1855,-,-,0,18:29:47 CT 02 Feb 2021,5700.0,2022-10-01
18:31:36 CT 02 Feb 2021,0,-,-,0.0036,-,-,-,-,3.1356,-,-,0,18:30:52 CT 02 Feb 2021,5650.0,2022-10-01
18:31:29 CT 02 Feb 2021,0,-,-,0.0036,-,-,-,-,3.0856,-,-,0,18:29:21 CT 02 Feb 2021,5600.0,2022-10-01
18:29:16 CT 02 Feb 2021,0,-,-,0.0037,-,-,-,-,3.0357,-,-,0,18:31:28 CT 02 Feb 2021,5550.0,2022-10-01
18:31:37 CT 02 Feb 2021,0,-,-,0.0038,-,-,-,-,2.9858,-,-,0,18:31:28 CT 02 Feb 2021,5500.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0039,-,-,-,-,2.9359,-,-,0,18:31:06 CT 02 Feb 2021,5450.0,2022-10-01
18:29:16 CT 02 Feb 2021,0,-,-,0.004,-,-,-,-,2.886,-,-,0,18:30:38 CT 02 Feb 2021,5400.0,2022-10-01
18:30:33 CT 02 Feb 2021,0,-,-,0.0041,-,-,-,-,2.8361,-,-,0,18:30:58 CT 02 Feb 2021,5350.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0042,-,-,-,-,2.7862,-,-,0,18:31:35 CT 02 Feb 2021,5300.0,2022-10-01
18:31:13 CT 02 Feb 2021,0,-,-,0.0043,-,-,-,-,2.7363,-,-,0,18:30:29 CT 02 Feb 2021,5250.0,2022-10-01
18:30:13 CT 02 Feb 2021,0,-,-,0.0034,-,-,-,-,3.2354,-,-,0,18:30:59 CT 02 Feb 2021,5750.0,2022-10-01
18:29:53 CT 02 Feb 2021,0,-,-,0.0045,-,-,-,-,2.6865,-,-,0,18:30:19 CT 02 Feb 2021,5200.0,2022-10-01
18:31:21 CT 02 Feb 2021,0,-,-,0.0048,-,-,-,-,2.5868,-,-,0,18:29:45 CT 02 Feb 2021,5100.0,2022-10-01
18:31:19 CT 02 Feb 2021,0,-,-,2.118,-,-,-,-,0.0001,-,-,0,18:29:43 CT 02 Feb 2021,400.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0038,-,-,-,-,2.4871,-,-,0,18:30:21 CT 02 Feb 2021,5000.0,2022-10-01
18:29:08 CT 02 Feb 2021,0,-,-,0.0053,-,-,-,-,2.4373,-,-,0,18:29:21 CT 02 Feb 2021,4950.0,2022-10-01
18:31:03 CT 02 Feb 2021,0,-,-,0.0056,-,-,-,-,2.3876,-,-,0,18:29:48 CT 02 Feb 2021,4900.0,2022-10-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0042,-,-,-,-,2.3378,-,-,0,18:29:40 CT 02 Feb 2021,4850.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0061,-,-,-,-,2.2881,-,-,0,18:30:13 CT 02 Feb 2021,4800.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0064,-,-,-,-,2.2384,-,-,0,18:30:01 CT 02 Feb 2021,4750.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0048,-,-,-,-,2.1887,-,-,0,18:29:07 CT 02 Feb 2021,4700.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0071,-,-,-,-,2.1391,-,-,0,18:29:17 CT 02 Feb 2021,4650.0,2022-10-01
18:31:23 CT 02 Feb 2021,0,-,-,0.0046,-,-,-,-,2.6366,-,-,0,18:30:03 CT 02 Feb 2021,5150.0,2022-10-01
18:31:31 CT 02 Feb 2021,0,-,-,0.008,-,-,-,-,2.04,-,-,0,18:29:34 CT 02 Feb 2021,4550.0,2022-10-01
18:30:47 CT 02 Feb 2021,0,-,-,0.0034,-,-,-,-,3.2854,-,-,0,18:30:59 CT 02 Feb 2021,5800.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0033,-,-,-,-,3.3853,-,-,0,18:30:15 CT 02 Feb 2021,5900.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0018,-,-,-,-,4.4838,-,-,0,18:30:02 CT 02 Feb 2021,7000.0,2022-10-01
18:29:53 CT 02 Feb 2021,0,-,-,0.0019,-,-,-,-,4.4339,-,-,0,18:31:12 CT 02 Feb 2021,6950.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.002,-,-,-,-,4.384,-,-,0,18:29:12 CT 02 Feb 2021,6900.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0021,-,-,-,-,4.3341,-,-,0,18:30:23 CT 02 Feb 2021,6850.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0022,-,-,-,-,4.2842,-,-,0,18:31:30 CT 02 Feb 2021,6800.0,2022-10-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0024,-,-,-,-,4.2343,-,-,0,18:30:59 CT 02 Feb 2021,6750.0,2022-10-01
18:29:55 CT 02 Feb 2021,0,-,-,0.0024,-,-,-,-,4.1844,-,-,0,18:29:13 CT 02 Feb 2021,6700.0,2022-10-01
18:30:45 CT 02 Feb 2021,0,-,-,0.0024,-,-,-,-,4.1344,-,-,0,18:30:35 CT 02 Feb 2021,6650.0,2022-10-01
18:30:30 CT 02 Feb 2021,0,-,-,0.0025,-,-,-,-,4.0845,-,-,0,18:31:25 CT 02 Feb 2021,6600.0,2022-10-01
18:31:13 CT 02 Feb 2021,0,-,-,0.0025,-,-,-,-,4.0345,-,-,0,18:30:59 CT 02 Feb 2021,6550.0,2022-10-01
18:30:24 CT 02 Feb 2021,0,-,-,0.0033,-,-,-,-,3.3353,-,-,0,18:31:02 CT 02 Feb 2021,5850.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0025,-,-,-,-,3.9845,-,-,0,18:30:59 CT 02 Feb 2021,6500.0,2022-10-01
18:30:59 CT 02 Feb 2021,0,-,-,0.0026,-,-,-,-,3.8846,-,-,0,18:29:39 CT 02 Feb 2021,6400.0,2022-10-01
18:29:55 CT 02 Feb 2021,0,-,-,0.0027,-,-,-,-,3.8347,-,-,0,18:30:58 CT 02 Feb 2021,6350.0,2022-10-01
18:29:41 CT 02 Feb 2021,0,-,-,0.0027,-,-,-,-,3.7847,-,-,0,18:30:59 CT 02 Feb 2021,6300.0,2022-10-01
